사번,논문제목,게재년월,저자역할,val_title,val_rank,,
202009,SNS의 역기능 요인들이 SNS 사용자 피로에 미치는 영향,201902,corresponding author,unknown--,unknown--,,
202009,모바일결제 서비스의 지속사용 의도에 관한 연구: 사용 환경의 조절효과를 중심으로,201910,corresponding author,unknown--,unknown--,,
202010,기부금 공제제도의 지출행태 영향 분석,201912,제1저자,unknown--,unknown--,,
202011,임원의 선임에 관련된 상법 개정안의 비판적 검토,201902,제1저자,unknown--,unknown--,,
202011,상법상 주식매도·매수청구권에 관한 주요쟁점 검토 - 최근의 대법원 판례를 중심으로 -,201906,제1저자,unknown--,unknown--,,
202011,주주총회의 실효적 운영을 위한 개선방안 검토 -주주총회의 소집절차에 관련된 쟁점을 중심으로-,201909,제1저자,unknown--,unknown--,,
202013,빅데이터 분석을 이용한 19대 대통령 선거 언론보도 연구,201908,corresponding author,unknown--,unknown--,,
202013,The Relationship between Self-Construals and Acculturation among Female Korean Australians,201911,제1저자,unknown--,unknown--,,
202015,白蓮敎軍이 언급한 嘉慶 白蓮敎反亂 ― 白蓮敎軍 진술서 분석을 중심으로 ―,201903,제1저자,unknown--,unknown--,,
202015,乾隆年間 天主敎 탄압의 실제와 天主敎 共同體,201910,제1저자,unknown--,unknown--,,
202031,Comparison of endoscopic papillary large balloon dilation with and without a prior endoscopic sphincterotomy for the treatment of patients with large and/or multiple common bile duct stones: a systematic review and meta-analysis,201901,corresponding author,unknown--,unknown--,,
202031,The safety of newly developed automatic temperature-controlled endobiliary radiofrequency ablation system for malignant biliary strictures: A prospective multicenter study,201903,corresponding author,valid,valid,,
202031,Balloons larger than 15 mm can increase the risk of adverse events following endoscopic papillary large balloon dilation,201905,공동,valid,valid,,
202031,Safety Evaluation of Paclitaxel-Eluting Biliary Metal Stent with Sodium Caprate in Porcine Biliary Tract,201907,공동,valid,valid,,
202031,Direct cholangioscopy with argon plasma coagulation of an intraductal papillary mucinous neoplasm of the bile duct,201905,공동,valid,valid,,
202031,Tumor-Specific Aptamer-Conjugated Polymeric Photosensitizer for Effective Endo-Laparoscopic Photodynamic Therapy,201906,공동,valid,valid,,
202031,Efficacy of a paclitaxel-eluting biliary metal stent with sodium caprate in malignant biliary obstruction: a prospective randomized comparative study,201909,공동,valid,valid,,
202031,"Safety, efficacy, and removability of a fully covered multi-hole metal stent in a swine model of hilar biliary stricture: a feasibility study",201904,corresponding author,unknown--,unknown--,,
202031,A Novel High-Visibility Radiopaque Tantalum Marker for Biliary Self-Expandable Metal Stents,201905,공동,valid,valid,,
202031,Development of an acute pancreatitis porcine model based on endoscopic retrograde infusion of contrast medium or sodium taurocholate,201911,corresponding author,valid,valid,,
202031,Intraductal temperature-controlled radiofrequency ablation in malignant hilar obstruction: a preliminary study in animals and initial human experience,201905,공동,unknown--,unknown--,,
202032,Lower hand grip strength in older adults with non-alcoholic fatty liver disease: a nationwide population-based study,201907,공동,valid,valid,,
202032,The effects of cortisol and adrenal androgen on bone mass in Asians with and without subclinical hypercortisolism,201905,공동,valid,invalid,,
202032,Use of bone turnover markers in clinical practice for the management of osteoporosis in Korea: From the survey on the prescription pattern of bone turnover markers,201902,corresponding author,valid,valid,,
202032,Position statement on the use of bone turnover markers for osteoporosis treatment,201911,corresponding author,valid,valid,,
202032,Characterization of variable presentations of diabetic ketoacidosis based on blood ketone levels and major society diagnostic criteria: a new view point on the assessment of diabetic ketoacidosis,201907,공동,valid,valid,,
202032,Clinical application of bone turnover markers in osteoporosis in Korea,201902,corresponding author,valid,valid,,
202032,Presence of Carotid Plaque Is Associated with Rapid Renal Function Decline in Patients with Type 2 Diabetes Mellitus and Normal Renal Function,201911,공동,valid,valid,,
202032,"Assessment of patient-reported outcomes (PROs): treatment satisfaction, medication adherence, and quality of life (QoL) and the associated factors in postmenopausal osteoporosis (PMO) patients in Korea",201905,공동,valid,valid,,
202032,Clinical characteristics of diabetic ketoacidosis in users and non-users of SGLT2 inhibitors,201910,공동,valid,valid,,
202033,Prospective Observational Cohort Study of Health-related Quality of Life,201908,corresponding author,invalid (0.34),invalid,,
202033,Is Adjacent Segment Disease More Frequent in Proximal Levels in Comparison with Distal Levels? Based on Radiological Data of at Least 2 Years Follow Up with More than 2 Level Thoracolumbar Fusions,201909,corresponding author,valid,valid,,
202035,Identification of a novel mutation in EXT2 in a fourth-generation Korean family with multiple osteochondromas and overview of mutation spectrum,201902,공동,valid,valid,,
202035,A case of de novo 18p deletion syndrome with panhypopituitarism,201903,공동,valid,valid,,
202035,"Long-term follow-up on MURCS (Mullerian duct, renal, cervical somite dysplasia) association and a review of the literature",201909,corresponding author,valid,valid,,
202035,Impact of BMI on peak growth hormone responses to provocative tests and therapeutic outcome in children with growth hormone deficiency,201911,corresponding author,valid,valid,,
202035,"Ease of Use, Preference, and Safety of the Recombinant Human Growth Hormone Disposable Pen Compared with the Reusable Device: A Multicenter, Single-Arm, Open-Label, Switch-Over, Prospective, Phase IV Trial",201912,제1저자,valid,valid,,
202036,Inhibition of proNGF and p75NTR Pathway Restores Erectile Function Through Dual Angiogenic and Neurotrophic Effects in the Diabetic Mouse.,201903,공동,unknown--,unknown--,,
202036,Labial paraffinoma in menopause women,201904,공동,valid,valid,,
202036,Embryonic stem cell-derived extracellular vesicle-mimetic nanovesicles rescue erectile function by enhancing penile neurovascular regeneration in the streptozotocin-induced diabetic mouse,201912,corresponding author,valid,valid,,
202066,보 구조물에서 변형률 계측 데이터를 활용한 디지털트윈 모델 구현,201909,corresponding author,unknown--,unknown--,,
202066,의사정적재하시험을 이용한 PSC 거더교의 공용 내하력평가,201907,corresponding author,unknown--,unknown--,,
202066,PSC-Box 교량에 적용된 탄성고무 받침과 납-고무 받침의 노후화 효과를 고려한 지진응답의 평가,201911,corresponding author,unknown--,unknown--,,
202066,H형 주탑 2면 사장교의 지진 안전성 평가지표 개발,201909,corresponding author,unknown--,unknown--,,
202066,대표 교량을 이용한 국내 철근콘크리트 교량의 지진취약성 분석 방법,201912,corresponding author,unknown--,unknown--,,
202068,Vav1 inhibits RANKL-induced osteoclast differentiation and bone resorption,201905,corresponding author,valid,valid,,
202068,Reactive Oxygen Species in Osteoclast Differentiation and Possible Pharmaceutical Targets of ROS-Mediated Osteoclast Diseases,201907,corresponding author,valid,valid,,
202068,Taurine Chloramine Inhibits Osteoclastic Differentiation and Osteoclast Marker Expression in RAW 264.7 Cells,201909,corresponding author,unknown--,unknown--,,
203007,Thriving on chaos: Proactive detection of command and control domains in internet of things-scale botnets using DRIFT,201904,공동,valid,valid,,
203007,Secure Human Authentication with Graphical Passwords,201909,corresponding author,valid,valid,,
203007,Code authorship identification using convolutional neural networks,201906,공동,valid,valid,,
203007,Catch Me If You Can: Rogue Access Point Detection Using Intentional Channel Interference,201903,공동,valid,valid,,
203007,Transparency in the New gTLD Era: Evaluating the DNS Centralized Zone Data Service,201909,공동,unknown--,unknown--,,
203007,Analyzing and Detecting Emerging Internet of Things Malware: A Graph-Based Approach,201910,corresponding author,valid,valid,,
203007,블룸 필터와 최적화를 이용한 SSD-Insider 알고리즘의 탐지 성능 향상,201906,공동,unknown--,unknown--,,
203007,월 쿠쿠: 해시 함수 분류를 이용한 메모리 접근 감소 방법,201906,공동,unknown--,unknown--,,
203008,조선소 블록 정도관리를 위한 경량화 측정 장비 및 증강현실 기반의 스마트 정도관리 시스템 개발,201902,corresponding author,unknown--,unknown--,,
203008,3D CAD data extraction and conversion for application of augmented/virtual reality to the construction of ships and offshore structures,201903,공동,valid,valid,,
203008,증강현실 기반의 O&M 환경 개선을 위한 배관 모델 정합에 관한 연구,201906,corresponding author,unknown--,unknown--,,
203008,증강현실에서의 현실감 있는 가상 모델 가시화를 위한 Texture의 생성에 관한 비교 연구,201906,corresponding author,unknown--,unknown--,,
203008,PCF 파일 기반 AR/VR 모델 생성 방법 연구,201909,corresponding author,unknown--,unknown--,,
203009,Extensive 3D analysis for fluid-structure interaction of spanwise flexible plunging wing 3D FSI Analysis for Spanwise Flexible Plunging Wing,201904,공동,valid,valid,,
203009,Computational Study of Fluid-Structure Interaction on Flapping Wing under Passive Pitching Motion,201907,공동,valid,valid,,
203009,대기측정장치 L-형 Pitot Probe 공력 해석,201903,corresponding author,unknown--,unknown--,,
203009,A Computational Study of Wall Effects on the Aeroelastic Behavior of Spanwise Flexible Wings,201909,corresponding author,valid,valid,,
203009,Combined co-rotational beam/shell elements for fluid-structure interaction analysis of insect-like flapping wing,201907,공동,valid,valid,,
203009,Analysis of Flow Oscillation Due to Sidewall of Three-Dimensional Supersonic Open Cavity Flow,201912,공동,valid,valid,,
203009,방빙 시스템의 히터에 대한 열해석,201908,corresponding author,unknown--,unknown--,,
203010,High-toughness natural polymer nonwoven preforms inspired by silkworm cocoon structure,201904,corresponding author,valid,valid,,
203010,Quantitative characterization of a voltage-dependent pseudocapacitance on heteroatom-enriched nanoporous carbons,201904,corresponding author,valid,invalid,,
203010,Sodium metal hybrid capacitors based on nanostructured carbon materials,201904,corresponding author,valid,invalid,,
203010,Magnetomotility of untethered helical soft robots,201904,공동,valid,valid,,
203010,Prevention of cellulose nanofibril agglomeration during dehydration and enhancement of redispersibility by hydrophilic gelatin,201905,corresponding author,valid,valid,,
203010,All-Fibrous Pyroprotein-Based Monolithic Electrodes Containing Heteroatoms for Sodium-Ion Hybrid Capacitors,201905,corresponding author,valid,valid,,
