key,evaluation,classification,title,code,journal,publisher,ISSN,date,author_count,author_rank,author_names
2003160E8F765EAA0E59799B4652968FB0DD06AF8,국제공인학술지,SCIE,An integrative data mining and omics-based translational model for the identification and validation of oncogenic biomarkers of pancreatic cancer,EX11775,CANCERS,"MDPI AG, ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052",2072-6694,201901,15,공동저자,"Nguyen Phuoc Long, 정경희, Nguyen Hoang Anh, Hong Hua Yan, Tran Diem Nghi, 박성오, 윤상준, 민정은, 김형민, 임주한 외 5명"
2003160E8F765EAA0E59799B4652968FB0DD06AF8,국제공인학술지,SCIE,High-Throughput Omics and Statistical Learning Integration for the Discovery and Validation of Novel Diagnostic Signatures in Colorectal Cancer,EX11200,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,"MDPI AG, POSTFACH, BASEL, SWITZERLAND, CH-40051.",1422-0067,201901,8,공동저자,"Nguyen Phuoc Long, 박성오, Nguyen Hoang Anh, Tran Diem Nghi, 윤상준, 박정일, 임요한, 권성원"
2003160E8F765EAA0E59799B4652968FB0DD06AF8,국제수준학술지,SCOPUS,Interval prediction on the sum of binary random variables indexed by a graph,SP26892,COMMUNICATIONS FOR STATISTICAL APPLICATIONS AND METHODS,Korean Statistical Society,2287-7843,201905,4,제1저자,"박성오, 한규섭, 임요한, 손원"
2003160E8F765EAA0E59799B4652968FB0DD06AF8,국제수준학술지,SCOPUS,Independence and maximal volume of d-dimensional random convex hull,SP26892,COMMUNICATIONS FOR STATISTICAL APPLICATIONS AND METHODS,Korean Statistical Society,2287-7843,201801,3,공동저자,"손원, 박성오, 임요한"
2003160E8F765EAA0E59799B4652968FB0DD06AF8,기타외국학술지,NULL,Efficacy of integrating a novel 16-gene biomarker panel and intelligence classifiers for differential diagnosis of rheumatoid arthritis and osteoarthr,NULL,JOURNAL OF CLINICAL MEDICINE,"MDPI AG, ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052",NULL,201901,11,공동저자,"Nguyen Phuoc Long, 박성오, Nguyen Hoang Anh, 민정은, 윤상준, 김형민, Tran Diem Nghi, 임동규, 박정일, 임요한 외 1명"
2003160EC1D05E3809B4F010AD9758B8F6B9E8369,국제공인학술지,SSCI,Crossing Borders: Foreign Investment and Sentiment in Korea,SS02837,GLOBAL ECONOMIC REVIEW,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD, 4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXFORDSHIRE, OX14 4RN",1226-508X,201904,3,공동저자,"황인빈,정덕종,박선영"
2003160EC1D05E3809B4F010AD9758B8F6B9E8369,국제공인학술지,SSCI,Too central to fail systemic risk measure using PageRank algorithm,SS00846,JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION,ELSEVIER SCIENCE BV,0167-2681,201906,3,공동저자,"윤태섭,정덕종,박선영"
2003160EC1D05E3809B4F010AD9758B8F6B9E8369,국제수준학술지,SCOPUS,"The more connected, the better? Impact of connectedness on volatility and price discovery in the Korean financial sector",SP23380,Managerial Finance,Emerald,0307-4358,201801,2,제1저자,"정덕종,박선영"
2003170038285BC4762FB850B353CA8C2B7B9A0DA,국제공인학술지,SCIE,Learning algorithms to evaluate forensic glass evidence,EX08739,ANNALS OF APPLIED STATISTICS,"INST MATHEMATICAL STATISTICS, 3163 SOMERSET DR, CLEVELAND, USA, OH, 44122",1932-6157,201906,2,제1저자,"Soyoung Park, Alicia Carriquiry"
2003170038285BC4762FB850B353CA8C2B7B9A0DA,국제공인학술지,SCIE,Evaluation and comparison of methods for forensic glass source conclusions,EX02018,FORENSIC SCIENCE INTERNATIONAL,ELSEVIER SCI IRELAND LTD,0379-0738,201912,2,제1저자,"Soyoung Park, Sam Tyner"
2003170038285BC4762FB850B353CA8C2B7B9A0DA,국제공인학술지,SCIE,An algorithm to compare two-dimensional footwear outsole images using maximum cliques and speeded-up robust feature,EX11533,STATISTICAL ANALYSIS AND DATA MINING,"WILEY-BLACKWELL, 111 RIVER ST, HOBOKEN, USA, NJ, 07030-57741.Science Citation Index Expanded",1932-1864,202002,2,제1저자,"Soyoung Park, Alicia Carriquiry"
200317013F6AA685C9DEE6320F5A40F814C4A325F,국내공인학술지,국내공인등재,의사결정 모델을 위한 염색체 비분리를 적용한 가변 염색체 유전 알고리즘,RD01622,한국시뮬레이션학회 논문지,한국시뮬레이션학회,1225-5904,201712,3,제1저자,"박강문, 신석훈, 지승도"
200317013F6AA685C9DEE6320F5A40F814C4A325F,국내공인학술지,국내공인등재,해양 환경 변화에 따른 유전 알고리즘 기반의 대잠전 전술 생성에 관한 연구,RD04124,한국정보통신학회논문지,한국정보통신학회,2234-4772,201802,4,제1저자,"박강문, 신상복, 김선재, 황재룡"
200317013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,Effects of Vehicular Communication on Risk Assessment in Automated Driving Vehicle,EX11356,APPLIED SCIENCES-BASEL,"MDPI AG, POSTFACH, BASEL, SWITZERLAND, CH-40051.Science Citation Index Expanded",2076-3417,201812,3,공동저자,"신동훈, 박강문, 박만복"
200317013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,Variable Chromosome Genetic Algorithm for Structure Learning in Neural Networks to Imitate Human Brain,EX11356,APPLIED SCIENCES-BASEL,"MDPI AG, POSTFACH, BASEL, SWITZERLAND, CH-40051.Science Citation Index Expanded",2076-3417,201908,3,제1저자,"박강문, 신동훈, 지승도"
200317013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,Design of Warship Simulation Using Variable-Chromosome Genetic Algorithm,EX11356,APPLIED SCIENCES-BASEL,"MDPI AG, POSTFACH, BASEL, SWITZERLAND, CH-40051.Science Citation Index Expanded",2076-3417,201910,4,제1저자,"박강문, 신석훈, 신동훈, 지승도"
200317013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SCIE,Development of Deep Learning Based Human-Centered Threat Assessment for Application to Automated Driving Vehicle,EX11356,APPLIED SCIENCES-BASEL,"MDPI AG, POSTFACH, BASEL, SWITZERLAND, CH-40051.Science Citation Index Expanded",2076-3417,201912,4,교신저자,"신동훈, 김현근, 박강문, 이경수"
200317019D101EB8FC744C55170AC5851C68368BD,국내공인학술지,국내공인등재,臺灣 주권 문제의 역사적 기원,RD02862,중국학보,한국중국학회,1226-850x,202002,1,제1저자,김용신
200317019D101EB8FC744C55170AC5851C68368BD,국내공인학술지,국내공인등재,미?중 전략 경쟁과 세계화 －AI 및 5G 경쟁 사례를 중심으로－,RD04266,중국지역연구,중국지역학회,2383-8515,202002,1,제1저자,김용신
200317019D101EB8FC744C55170AC5851C68368BD,국내공인학술지,국내공인등재,1972년 中美 화해에 대한 “소련위협원인론”의 재고찰: 미-중-소 전략적 삼각관계 하의 중국 외교,RD02093,중소연구,한양대학교 아태지역연구센터/한양대학교 중국문제연구소,1012-3563,201902,1,제1저자,김용신
200317019D101EB8FC744C55170AC5851C68368BD,국내공인학술지,국내공인등재,"장개석 국민정부의 미국 편승 전략과 한국의 독립 문제, 1942-1945",RD03560,사회과학논집,연세대학교 사회과학연구소,1225-3529,201805,1,제1저자,김용신
200317019D101EB8FC744C55170AC5851C68368BD,국제공인학술지,SSCI,Uneven institutional configurations and sectoral variation in China's socialist market economy: a comparative study of three pillar industries,SS01291,PACIFIC REVIEW,ROUTLEDGE,0951-2748,201905,1,제1저자,Yongshin Kim
200317019D101EB8FC744C55170AC5851C68368BD,국제공인학술지,SSCI,Institutional Origins of the US?China Trade War: The Concurrence of America's Limited Legal Leverage and China's Overproduction,SS03828,PACIFIC FOCUS,"WILEY-BLACKWELL, COMMERCE PLACE, 350 MAIN ST, MALDEN, USA, MA, 02148",1225-4657,201912,2,교신저자,"Youcheer Kim, Yongshin Kim"
20031702A5B567B6D4BE17356852B07C488F16633,국제공인학술지,SCIE,The effects of supply chain collaboration on performance and transaction cost advantage: The moderation and nonlinear effects of governance mechanisms,EX02675,INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS,ELSEVIER SCIENCE BV,0925-5273,201911,2,제1저자,"엄기현, 김상만"
20031702A5B567B6D4BE17356852B07C488F16633,국제공인학술지,SSCI,Healthcare service failure: how dissatisfied patients respond to poor service quality,SS00676,INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,EMERALD,0144-3577,201805,2,제1저자,"엄기현, Lau AKW"
20031702A5B567B6D4BE17356852B07C488F16633,국제공인학술지,SSCI,Collaboration and  opportunism as mediators of the relationship between NPD project uncertainty  and NPD project performance,SS02867,INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB",0263-7863,201805,2,제1저자,"엄기현, 김상만"
20031702A5B567B6D4BE17356852B07C488F16633,국제공인학술지,SSCI,Application of  Fairness Theory to Medical Tourists' Dissatisfaction and Complaint Behaviors:  The Moderating Role of Patient Participation in Medical,SS01067,JOURNAL OF SOCIAL SERVICE RESEARCH,HAWORTH PRESS INC,0148-8376,201802,2,제1저자,"엄기현, 김상만"
20031702A5B567B6D4BE17356852B07C488F16633,국제공인학술지,SSCI,The asymmetric effect of fairness and quality dimensions on satisfaction and dissatisfaction: An application of the Kano model to the interdisciplinar,SS04405,STUDIES IN EDUCATIONAL EVALUATION,"ELSEVIER SCIENCE BV, PO BOX 211, AMSTERDAM, NETHERLANDS, 1000 AE1.",0191-491X,201906,2,교신저자,"서영진, 엄기현"
20031702AD5D94ECFF3B0052DB4C28750B1FD6EB0,국내공인학술지,국내공인등재,조선후기 추국장의 정치적 의미,RD03076,한국학연구,인하대학교 한국학연구소,1225-469X,201808,1,제1저자,이하경
20031702AD5D94ECFF3B0052DB4C28750B1FD6EB0,국내공인학술지,국내공인등재,조선후기 변무사건 연구,RD03329,한국정치연구,서울대학교 사회과학연구원 한국정치연구소,1738-7477,201902,1,제1저자,이하경
20031702AD5D94ECFF3B0052DB4C28750B1FD6EB0,국내공인학술지,국내공인등재,"조선후기 범상부도죄의 정치적, 법제사적 의미",RD02635,사학연구,한국사학회,1225-133X,201912,1,제1저자,이하경
20031702EE3EA7D2547FDF46BDFB5A5F1AA2BCBD1,국내공인학술지,NULL,"Effects of LED lighting color on emotional state, behavioral response, and spatial impression",NULL,환경미술 창작품,Environmental Design Research Association,NULL,201905,2,제1저자,"Heejin Lee, Eunsil Lee"
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,수원 칠보산달집축제의 리모델링 스토리두잉 기반 연구-새로운 수원 지역 관객 개발을 위한 고전연행원형의 재매개화 차원에서,RD03667,한국문화연구,이화여자대학교 한국문화연구원,1598-4176,201912,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,서울 한성백제신화의 VR·AR·MR 테마파크 스토리두잉(Storydoing) 방법론과 기획 디자인 전략,RD04190,탈경계인문학TRANS-HUMANITIES,이화여자대학교 이화인문과학원,2092-6081,201910,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,『오옥기담(五玉奇談)』의 애정전기소설 양식적 규정과 20세기 초 애정전기소설사의 향방,RD02587,민족문화연구,고려대학교 민족문화연구원,1229-7925,202001,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,한성백제문화제의 한성백제신화 재매개화 스토리 시스템 분석과 리모델링 스토리두잉의 학술적 입안점 제안,RD02797,인문논총,서울대학교 인문학연구원,1598-3021,201911,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,배비장전에 나타난 윤리적 비반동성의 총체적 지향성과 의미-배비장전 고전서사원형 재매개화콘텐츠의 전개사를 통해,RD02973,한국민족문화,부산대학교 한국민족문화연구소,1226-7562,201901,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,부산 장산국(?山國) 설화에 나타난 장산국신화 전변과정과 건국신화적 성격,RD02967,한국문화,서울대학교 규장각한국학연구원,1226-8356,201906,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,2010년대 전후 한류드라마·영화콘텐츠의 몽유(夢遊) 고전서사원형 재매개화에 따른 현대적 이본 산생의 통시적 맥락과 차별적 향유의식,RD02704,아세아연구,고려대학교 아세아문제연구소,1226-4385,201903,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,애정변심계 춘향전 근원설화의 변동단계와 춘향전 프로토타입으로의 이행과정,RD02463,국학연구,한국국학진흥원,1598-8082,201803,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,4차 산업혁명매체 시대를 준비하는 국문학콘텐츠산업사 개념과 5차 산업시대 국문학산업콘텐츠학의 방향성,RD02967,한국문화,서울대학교 규장각한국학연구원,1226-8356,201803,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,민속연행원형(民俗演行原型)의 개념규정과 관광문화재개화매콘텐츠로의 스토리두잉 메카니즘,RD02627,비교민속학,비교민속학회,1598-1010,201712,1,제1저자,권도경
20031702F06BBE73C6D81D546215841D654B624E1,국내공인학술지,국내공인등재,이순신 매개 집단교정담론의 전변사에 나타난 민족국가주의의 통시적 항구성과 향유층의 개체적 자기교정의 프랙탈,RD03303,인문학연구,충남대학교 인문과학연구소,1229-9340,201709,1,제1저자,권도경
2003170389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,개혁기 중국 '국가 신자유주의' 공간: 상하이 자유무역시험구와 그 외부,RD03119,현대중국연구,현대중국학회,1598-821X,201703,1,제1저자,박철현
2003170389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,중국 개혁기 사회관리체제 구축과 스마트시티 건설: 상하이 푸동신구의 사례를 중심으로,RD01709,공간과 사회,한국공간환경학회,1225-6706,201703,1,제1저자,박철현
2003170389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,중국의 도시재생과 기층 사회관리체제의 변화: 베이징 '역사문화보호구'의 도시 거버넌스,RD01782,사회와역사(구 한국사회사학회논문집),한국사회사학회,1226-5535,201712,1,제1저자,박철현
2003170389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,중국 동북지역의 전형단위제와 '창판대집체기업(廠辦大集體企業)',RD03325,만주연구,만주학회,1738-3668,201806,1,제1저자,박철현
2003170389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재후보,시진핑 시대 호구제도 개혁 분석,RC03130,중국지식네트워크,국민대학교 중국인문사회연구소,2233-8497,201811,1,제1저자,박철현
2003170389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,개혁기 중국 지방국가와 자본가의 탄생 - 산시성 메이라오반의 사례,RD02734,역사비평,역사문제연구소,1227-3627,201811,1,제1저자,박철현
2003170389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,다큐멘터리 다싼샤(大三峽)와 현대 중국의 하이모더니즘,RD01709,공간과 사회,한국공간환경학회,1225-6706,201903,1,제1저자,박철현
2003170389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,중국 개혁기 ‘신형도시화(新型城鎭化)’와 ‘점수적립제 거민호구 취득’ 제도: 현지 전문가 인터뷰 결과의 분석을 중심으로,RD02735,역사와 담론,호서사학회,1226-8089,201904,1,제1저자,박철현
2003170389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,초국경도시 훈춘 변화의 중국적 요인: (신)동북현상과 지린성 ‘삼화삼동’ 전략,RD02011,중앙사론,중앙대학교 중앙사학연구소,1229-3652,201906,1,제1저자,박철현
200317039EDB40366362346E4C71F53D48E798C69,국내공인학술지,국내공인등재,한국 시민교육에 대한 비판적 고찰: 시민교육의 목적과 내용을 중심으로,RD02060,교육철학연구,한국교육철학학회,1598-1568,201706,1,제1저자,정철민
200317039EDB40366362346E4C71F53D48E798C69,국내공인학술지,국내공인등재,영국의 시민교육 동향: Crick 보고서와 Parekh 보고서의 비교를 중심으로,RD02624,비교교육연구,한국비교교육학회,1229-3903,201712,2,제1저자,"정철민, 유재봉"
200317039EDB40366362346E4C71F53D48E798C69,국내공인학술지,국내공인등재,시민성에 대한 교육학적 해석-역사적 기원을 중심으로,RD03480,교육문화연구,인하대학교 교육연구소,1598-9283,201904,1,제1저자,정철민
200317039EDB40366362346E4C71F53D48E798C69,국내공인학술지,국내공인등재,전문대학 교양교육에 대한 비판적 고찰,RD02440,교육철학,한국교육철학회,1738-186X,201912,1,제1저자,정철민
