사번,논문연번,저자순위,저자명,역할,소속,참여율,교수본인,affiliation,val_aff
213025,203,7,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,203,8,Sun Chul Kang,공동(교신),대구대학교,0,,outside,valid
213025,204,1,E. Pavitra,공동(제1),인하대학교,0,,inside,valid
213025,204,2,Begum Dariya,공동(참여),Banasthali University,0,,outside,valid
213025,204,3,Gowru Srivani,공동(참여),Banasthali University,0,,outside,valid
213025,204,4,강성민,공동(참여),인하대학교,0,,outside,invalid
213025,204,5,Afroz Alam,공동(참여),Banasthali University,0,,outside,valid
213025,204,6,Sudhir Putty-Reddy,공동(참여),The Center for Translational Biomedical Research,0,,outside,valid
213025,204,7,Mohammad Amjad Kamal,공동(참여),King Abdulaziz University,0,,outside,valid
213025,204,8,G. Seeta Rama Raju,공동(참여),동국대학교,0,,outside,valid
213025,204,9,한영규,공동(참여),동국대학교,0,,outside,valid
213025,204,10,B. V. K. Subrahmanya Lakkakula,공동(참여),"SCIC, Pt. JNM Medical College",0,,outside,valid
213025,204,11,Ganji Purnachandra Nagaraju,공동(참여),Emory University,0,,outside,valid
213025,204,12,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,205,1,Nilesh R. Chodankar,공동(제1),동국대학교,0,,outside,valid
213025,205,2,Deepak P. Dubal,공동(참여),Queensland University,0,,outside,valid
213025,205,3,Swati J. Patil,공동(참여),전남대학교,0,,outside,valid
213025,205,4,G. Seeta Rama Raju,공동(참여),동국대학교,0,,outside,valid
213025,205,5,Smita V. Karekar,공동(참여),Karnatak University,0,,outside,valid
213025,205,6,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,205,7,한영규,공동(참여),동국대학교,0,,outside,valid
213025,206,1,A.T. Ezhil Vilian,공동(제1),동국대학교,0,,outside,valid
213025,206,2,김원영,공동(참여),인하대학교,0,,inside,valid
213025,206,3,박범준,공동(참여),인하대학교,0,,inside,valid
213025,206,4,오서영,공동(참여),인하대학교,0,,inside,valid
213025,206,5,김태영,공동(참여),인하대학교,0,,inside,valid
213025,206,6,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,206,7,한영규,공동(교신),동국대학교,0,,inside,invalid
213025,206,8,황보창권,공동(교신),인하대학교,20,,outside,invalid
213025,207,1,Vivek K. Bajpai,공동(제1),동국대학교,0,,outside,valid
213025,207,2,Imran Khan,공동(참여),인하대학교,0,,outside,invalid
213025,207,3,Shruti Shukla,공동(참여),동국대학교,0,,outside,valid
213025,207,4,Pradeep Kumar,공동(참여),인도 Deemed University,0,,outside,valid
213025,207,5,Irfan A. Rather,공동(참여),영남대학교,0,,outside,valid
213025,207,6,Yong-Ha Park,공동(교신),영남대학교,0,,outside,valid
213025,207,7,허윤석,공동(교신),인하대학교,0,Y,outside,invalid
213025,207,8,한영규,공동(교신),동국대학교,0,,outside,valid
213025,208,1,Shruti Shukla,공동(제1),동국대학교,0,,outside,valid
213025,208,2,Jong Suk Lee,공동(참여),대구과학대학교,0,,outside,valid
213025,208,3,Vivek K. Bajpai,공동(참여),동국대학교,0,,inside,invalid
213025,208,4,Imran Khan,공동(참여),인하대학교,0,,inside,valid
213025,208,5,허윤석,공동(교신),인하대학교,0,Y,outside,invalid
213025,208,6,한영규,공동(교신),동국대학교,0,,outside,valid
213025,208,7,Myunghee Kim,공동(교신),영남대학교,0,,outside,valid
213025,209,1,오서영,공동(제1),인하대학교,0,,inside,valid
213025,209,2,이민지,공동(참여),인하대학교,0,,inside,valid
213025,209,3,허남수,공동(참여),한국기초과학원,0,,inside,invalid
213025,209,4,김수지,공동(참여),인하대학교,0,,inside,valid
213025,209,5,오정수,공동(참여),인하대학교,0,,inside,valid
213025,209,6,이유선,공동(참여),인하대학교,0,,inside,valid
213025,209,7,전은정,공동(참여),인하대학교,0,,outside,invalid
213025,209,8,문형실,공동(참여),식품의약품안전처,0,,outside,valid
213025,209,9,김형수,공동(참여),식품의약품안전처,0,,outside,valid
213025,209,10,박태정,공동(참여),중앙대학교,0,,outside,valid
213025,209,11,문귀임,공동(참여),식품의약품안전처,0,,outside,valid
213025,209,12,전향숙,공동(참여),중앙대학교,0,,outside,valid
213025,209,13,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,210,1,강성민,공동(제1),인하대학교,0,,outside,invalid
213025,210,2,이고은,공동(참여),인하대학교,0,,outside,invalid
213025,210,3,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,211,1,Hui-Ju Kang,공동(제1),전남대학교,0,,outside,valid
213025,211,2,허윤석,공동(참여),인하대학교,0,Y,inside,valid
213025,211,3,Won Bin Im,공동(교신),한양대학교,0,,outside,valid
213025,211,4,Young-Si Jun,공동(교신),전남대학교,0,,outside,valid
213025,212,1,Eluri Pavitra,공동(제1),인하대학교,0,,inside,valid
213025,212,2,Ganji Seeta Rama Raju,공동(참여),동국대학교,0,,outside,valid
213025,212,3,고레이시안,공동(참여),인하대학교,0,,inside,valid
213025,212,4,L. Krishna Bharat,공동(참여),경희대학교,0,,outside,valid
213025,212,5,Sreekantha Reddy Dugasani,공동(참여),성균관대학교,0,,outside,valid
213025,212,6,Jin Young Park,공동(참여),부경대학교,0,,outside,valid
213025,212,7,Sung Ha Park,공동(참여),성균관대학교,0,,outside,valid
213025,212,8,Jae Su Yu,공동(교신),경희대학교,0,,outside,valid
213025,212,9,한영규,공동(교신),동국대학교,0,,outside,valid
213025,212,10,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,213,1,오서영,공동(제1),인하대학교,0,,inside,valid
213025,213,2,허남수,공동(참여),한국기초과학원,0,,outside,valid
213025,213,3,Vivek K. Bajpai,공동(참여),동국대학교,0,,outside,valid
213025,213,4,Sung-Chan Jang,공동(참여),한국원자력연구원,0,,outside,valid
213025,213,5,Gyeongsik Ok,공동(참여),한국식품연구소,0,,outside,valid
213025,213,6,Youngjin Cho,공동(교신),한국식품연구소,0,,outside,valid
213025,213,7,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,215,1,Vivek K. Bajpai,공동(제1),동국대학교,0,,outside,valid
213025,215,2,Shruti Shukla,공동(참여),인도 국립식품기술원,0,,inside,invalid
213025,215,3,Imran Khan,공동(참여),인하대학교,0,,outside,invalid
213025,215,4,강성민,공동(참여),인하대학교,0,,outside,invalid
213025,215,5,Yuvaraj Haldorai,공동(참여),Bharathiar University,0,,outside,valid
213025,215,6,Kumud Malika Tripathi,공동(참여),가천대학교,0,,outside,valid
213025,215,7,SungHoon Jung,공동(참여),가천대학교,0,,outside,valid
213025,215,8,Lei Chen,공동(교신),Fujian Agriculture and Forestry University,0,,outside,valid
213025,215,9,TaeYoung Kim,공동(교신),가천대학교,0,,outside,valid
213025,215,10,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,215,11,한영규,공동(참여),동국대학교,0,,outside,valid
213025,219,1,Ganji Seeta Rama Raju,공동(제1),동국대학교,0,,outside,valid
213025,219,2,Eluri Pavitra,공동(참여),인하대학교,0,,inside,valid
213025,219,3,Goli Nagaraju,공동(참여),Trinity College  Ireland,0,,outside,valid
213025,219,4,Nilesh R. Chodankar,공동(참여),동국대학교,0,,outside,valid
213025,219,5,Sujaya Kumar Vishwanath,공동(참여),싱가폴  Nanyang Technological University,0,,outside,valid
213025,219,6,Jin Young Park,공동(참여),부경대학교,0,,outside,valid
213025,219,7,허윤석,공동(교신),인하대학교,0,Y,inside,valid
213025,219,8,한영규,공동(참여),동국대학교,0,,outside,valid
213025,223,1,Kavitha Nagarasampatti Palani,공동(제1),Anna University,0,,outside,valid
213025,223,2,Nithya Ramasamy,공동(참여),Anna University,0,,outside,valid
213025,223,3,K V Palaniappan,공동(참여),Anna University,0,,outside,valid
213025,223,4,허윤석,공동(참여),인하대학교,0,Y,inside,valid
213025,223,5,Balasubramanian Natesan,공동(교신),Anna University,0,,outside,valid
213026,53,1,이상연,공동(제1),아주대학교,20,,inside,invalid
213026,53,2,김진서,공동(참여),아주대학교,10,,outside,valid
213026,53,3,서형탁,공동(교신),아주대학교,30,,inside,invalid
213026,53,4,안승배,공동(참여),인하대학교,10,,inside,valid
213026,53,5,전기준,공동(교신),인하대학교,30,Y,outside,invalid
213026,55,1,Ki Hoon Kim,공동(제1),서울시립대학교,0,,outside,valid
213026,55,2,Abid Farooq,공동(참여),서울시립대학교,0,,outside,valid
213026,55,3,Min Young Song,공동(참여),서울시립대학교,0,,outside,valid
213026,55,4,정상철,공동(참여),순천대학교,0,,outside,valid
213026,55,5,전기준,공동(참여),인하대학교,0,Y,inside,valid
213026,55,6,송지현,공동(참여),세종대학교,0,,outside,valid
213026,55,7,Chang Hyun Ko,공동(참여),전남대학교,0,,outside,valid
213026,55,8,Jungho Jae,공동(참여),부산대학교,0,,outside,valid
213026,55,9,Young-Kwon Park,공동(교신),서울시립대학교,0,,outside,valid
213026,56,1,Ki Hoon Kim,공동(제1),서울시립대학교,0,,outside,valid
213026,56,2,Young-Min Kim,공동(참여),한림대학교,0,,outside,valid
213026,56,3,Sang-Chul Jung,공동(참여),순천대학교,0,,outside,valid
213026,56,4,전기준,공동(참여),인하대학교,0,Y,inside,valid
213026,56,5,Sang Chai Kim,공동(참여),목포대학교,0,,outside,valid
213026,56,6,Gwang Hoon Rhee,공동(참여),서울시립대학교,0,,outside,valid
213026,56,7,Young-Kwon Park,공동(교신),서울시립대학교,0,,outside,valid
213026,57,1,조현욱,공동(제1),인하대학교,0,,inside,valid
213026,57,2,윤종상,공동(참여),인하대학교,0,,inside,valid
213026,57,3,오인환,공동(참여),인하대학교,0,,inside,valid
213026,57,4,정용원,공동(참여),인하대학교,0,,inside,valid
213026,57,5,전기준,공동(교신),인하대학교,0,Y,inside,valid
213026,58,1,윤종상,공동(제1),인하대학교,30,,inside,valid
213026,58,2,서정원,공동(참여),한림대학교,20,,outside,valid
213026,58,3,한세현,공동(참여),인하대학교,20,,inside,valid
213026,58,4,전기준,공동(교신),인하대학교,20,Y,inside,valid
213026,59,1,남기훈,공동(제1),금오공과대학교,30,,outside,valid
213026,59,2,박철민,공동(교신),금오공과대학교,30,,inside,invalid
213026,59,3,전기준,공동(교신),인하대학교,30,Y,outside,invalid
213026,61,1,남기훈,공동(제1),금오공과대학교,20,,outside,valid
213026,61,2,성건규,공동(참여),금오공과대학교,10,,outside,valid
213026,61,3,최정희,공동(교신),한국전기연구원,20,,outside,valid
213026,61,4,윤종상,공동(참여),인하대학교,10,,inside,valid
213026,61,5,전기준,공동(교신),인하대학교,20,Y,inside,valid
213026,61,6,박철민,공동(교신),금오공과대학교,20,,outside,valid
213026,62,1,M Kovendhan,공동(제1),인하대학교,20,,inside,valid
213026,62,2,강하리,공동(참여),인하대학교,10,,inside,valid
213026,62,3,윤종상,공동(참여),인하대학교,20,,inside,valid
213026,62,4,조현욱,공동(참여),인하대학교,10,,inside,valid
213026,62,5,전기준,공동(교신),인하대학교,40,Y,inside,valid
213026,63,1,이재성,공동(제1),인하대학교,30,,inside,valid
213026,63,2,전기수,공동(참여),HCTM,10,,outside,valid
213026,63,3,김희중,공동(참여),HCTM,10,,outside,valid
213026,63,4,전기준,공동(교신),인하대학교,30,Y,inside,valid
213026,63,5,유일재,공동(교신),HCTM,20,,outside,valid
213026,64,1,M Kovendhan,공동(제1),인하대학교,30,,inside,valid
213026,64,2,강하리,공동(참여),인하대학교,10,,inside,valid
213026,64,3,정상민,공동(참여),인하대학교,0,,inside,valid
213026,64,4,윤종상,공동(참여),인하대학교,10,,inside,valid
213026,64,5,오인환,공동(참여),인하대학교,10,,inside,valid
213026,64,6,박영권,공동(참여),서울시립대학교,10,,outside,valid
213026,64,7,전기준,공동(교신),인하대학교,30,Y,inside,valid
213026,65,1,DT Phan,공동(제1),인하대학교,30,,inside,valid
213026,65,2,윤종상,공동(참여),인하대학교,30,,inside,valid
213026,65,3,전기준,공동(교신),인하대학교,40,Y,inside,valid
213026,66,1,최두성,공동(제1),청운대학교,10,,inside,invalid
213026,66,2,윤종상,공동(참여),인하대학교,20,,outside,invalid
213026,66,3,이임학,공동(참여),서울시립대학교,20,,outside,valid
213026,66,4,박영권,공동(참여),서울시립대학교,10,,outside,valid
213026,66,5,최병진,공동(참여),주빅스,10,,outside,valid
213026,66,6,전기준,공동(교신),인하대학교,30,Y,inside,valid
213026,67,1,윤종상,공동(제1),인하대학교,20,,inside,valid
213026,67,2,정상민,공동(참여),인하대학교,20,,inside,valid
213026,67,3,강하리,공동(참여),인하대학교,20,,inside,valid
213026,67,4,M. Kovendhan,공동(참여),인하대학교,10,,inside,valid
213026,67,5,박철민,공동(참여),금오공과대학교,10,,outside,valid
213026,67,6,전기준,공동(교신),인하대학교,20,Y,inside,valid
213026,68,1,최두성,공동(제1),청운대학교,20,,outside,valid
213026,68,2,김영민,공동(참여),한림대학교,10,,outside,valid
213026,68,3,이임학,공동(참여),서울시립대학교,10,,inside,invalid
213026,68,4,전기준,공동(참여),인하대학교,20,Y,inside,valid
213026,68,5,최병진,공동(참여),주빅스,10,,outside,valid
213026,68,6,박영권,공동(교신),서울시립대학교,30,,outside,valid
213027,42,1,박재형,공동(제1),인하대학교,0,Y,inside,valid
213027,42,2,아스카리,공동(참여),인하대학교,0,,inside,valid
213027,43,1,임용준,공동(제1),ETRI,0,,outside,valid
213027,43,2,박재형,공동(교신),인하대학교,0,Y,inside,valid
213027,43,3,한준구,공동(참여),경북대학교,0,,outside,valid
213027,43,4,김하얀,공동(참여),ETRI,0,,outside,valid
213027,43,5,홍기훈,공동(참여),ETRI,0,,outside,valid
213027,43,6,김진웅,공동(참여),ETRI,0,,outside,valid
213027,44,1,장호진,공동(제1),성균관대학교(자연과학캠퍼스),0,,outside,valid
213027,44,2,이준엽,공동(교신),성균관대학교(자연과학캠퍼스),0,,outside,valid
213027,44,3,곽정훈,공동(참여),서울시립대학교,0,,outside,valid
213027,44,4,이덕호,공동(참여),서울대학교,0,,outside,valid
213027,44,5,박재형,공동(참여),인하대학교,0,Y,outside,invalid
213027,44,6,이병호,공동(참여),서울대학교,0,,outside,valid
213027,44,7,노용영,공동(참여),포항공과대학교,0,,outside,valid
213027,45,1,주연경,공동(제1),인하대학교,0,,inside,valid
213027,45,2,박재형,공동(교신),인하대학교,0,Y,inside,valid
213029,22,1,박인우,공동(제1),세종대학교,10,,outside,valid
213029,22,2,최진혁,공동(참여),인하대학교,10,,inside,valid
213029,22,3,김규영,공동(참여),세종대학교,10,,outside,valid
213029,22,4,정준석,공동(참여),세종대학교,10,,outside,valid
213029,22,5,곽담,공동(참여),세종대학교,10,,outside,valid
213029,22,6,이용훈,공동(참여),세종대학교,10,,outside,valid
213029,22,7,최영진,공동(참여),세종대학교,0,,outside,valid
213029,22,8,안영회,공동(참여),세종대학교,5,,outside,valid
213029,22,9,홍영준,공동(참여),세종대학교,5,,outside,valid
213029,22,10,정우재,공동(참여),성균관대학교(자연과학캠퍼스),5,,outside,valid
213029,22,11,이민백,공동(교신),인하대학교,10,Y,inside,valid
213029,22,12,허광,공동(참여),세종대학교,10,,outside,valid
213029,23,1,이종혁,공동(제1),인하대학교,10,,inside,valid
213029,23,2,김경훈,공동(참여),충남대학교,10,,outside,valid
213029,23,3,최문강,공동(참여),인하대학교,10,,inside,valid
213029,23,4,전지수,공동(참여),인하대학교,10,,inside,valid
213029,23,5,윤혁준,공동(참여),인하대학교,10,,inside,valid
213029,23,6,최진혁,공동(참여),인하대학교,10,,inside,valid
213029,23,7,이영석,공동(교신),충남대학교,10,,outside,valid
213029,23,8,이민백,공동(교신),인하대학교,15,Y,inside,valid
213029,23,9,위정재,공동(교신),인하대학교,15,,inside,valid
213029,25,1,김현수,공동(제1),인하대학교,10,,inside,valid
213029,25,2,김동영,공동(참여),인하대학교,5,,inside,valid
213029,25,3,곽지혜,공동(참여),한국전기연구원,5,,outside,valid
213029,25,4,김종훈,공동(참여),연세대학교,5,,outside,valid
213029,25,5,최문강,공동(참여),인하대학교,5,,inside,valid
213029,25,6,김도형,공동(참여),인하대학교,5,,inside,valid
213029,25,7,이동우,공동(참여),인하대학교,5,,inside,valid
213029,25,8,공대솔,공동(참여),인하대학교,5,,inside,valid
213029,25,9,박진홍,공동(참여),인하대학교,5,,outside,invalid
213029,25,10,정순신,공동(참여),한국전기연구원,10,,outside,valid
213029,25,11,이관형,공동(참여),연세대학교,5,,outside,valid
213029,25,12,이민백,공동(참여),인하대학교,10,Y,inside,valid
213029,25,13,정종훈,공동(교신),인하대학교,10,,inside,valid
213029,26,1,김원영,공동(제1),인하대학교,20,,inside,valid
213029,26,2,김민석,공동(참여),인하대학교,10,,inside,valid
213029,26,3,김태영,공동(참여),인하대학교,10,,inside,valid
213029,26,4,최현진,공동(참여),국방과학연구소,10,,outside,valid
213029,26,5,진명종,공동(참여),인하대학교,10,,inside,valid
213029,26,6,이규태,공동(참여),인하대학교,10,,inside,valid
213029,26,7,이민백,공동(참여),인하대학교,10,Y,inside,valid
213029,26,8,황보창권,공동(교신),인하대학교,20,,inside,valid
213031,28,1,정현진,공동(제1),인하대학교,0,,inside,valid
213031,28,2,유란지,공동(참여),한국원자력의학원,0,,outside,valid
213031,28,3,김진관,공동(참여),인하대학교,0,,inside,valid
213031,28,4,김민환,공동(참여),한국원자력의학원,0,,outside,valid
213031,28,5,박수홍,공동(참여),인하대학교,0,,inside,valid
213031,28,6,김해빈,공동(참여),인하대학교,0,,inside,valid
213031,28,7,임재욱,공동(참여),인하대학교,0,,inside,valid
213031,28,8,도선희,공동(참여),건국대학교,0,,outside,valid
213031,28,9,이교철,공동(참여),한국원자력의학원,0,,outside,valid
213031,28,10,이용진,공동(참여),한국원자력의학원,0,,outside,valid
213031,28,11,김동욱,공동(교신),인하대학교,0,Y,inside,valid
213031,29,1,Mudumala Veeranarayana Reddy,공동(제1),부경대학교,0,,inside,invalid
213031,29,2,강석민,공동(참여),인하대학교,0,,inside,valid
213031,29,3,유수아,공동(참여),인하대학교,0,,inside,valid
213031,29,4,우상식,공동(참여),인하대학교,0,,inside,valid
213031,29,5,김동욱,공동(교신),인하대학교,50,Y,inside,valid
213031,30,1,강석민,공동(제1),인하대학교,0,,inside,valid
213031,30,2,김철희,공동(참여),인하대학교,0,,inside,valid
213031,30,3,이교철,공동(참여),한국원자력의학원,0,,outside,valid
213031,30,4,김동욱,공동(교신),인하대학교,50,Y,inside,valid
213031,31,1,장근삼,공동(제1),University of Michigan,10,,outside,valid
213031,31,2,이성식,공동(참여),경희대학교(수원캠퍼스),0,,outside,valid
213031,31,3,오영호,공동(참여),경희대학교(수원캠퍼스),0,,outside,valid
213031,31,4,이상희,공동(참여),서울대학교,0,,inside,invalid
213031,31,5,김상은,공동(참여),서울대학교,0,,outside,valid
213031,31,6,김동욱,공동(교신),인하대학교,0,Y,inside,valid
213031,31,7,이병철,공동(참여),서울대학교,0,,outside,valid
213031,31,8,이성열,공동(참여),경희대학교(수원캠퍼스),0,,outside,valid
213031,31,9,David M. Raffel,공동(참여),University of Michigan,0,,outside,valid
213031,32,1,김철희,공동(제1),인하대학교,0,,outside,invalid
213031,32,2,김동욱,공동(교신),인하대학교,0,Y,outside,invalid
213032,105,1,S. N. Alam,공동(제1),Variable Energy Cyclotron Centre,0,,unknown--,unknown
213032,105,2,서진주,공동(참여),인하대학교,0,,unknown--,unknown
213032,105,3,S.U.Ahn,공동(참여),Korea Institute of science and technology Information,0,,unknown--,unknown
213032,105,4,S. Aiola,공동(참여),Yale University,0,,unknown--,unknown
213032,105,5,Nirbhay Kummar Behera,공동(참여),인하대학교,0,,unknown--,unknown
213032,105,6,N. Agrawal,공동(참여),Indian Institute of Technology Bombay,0,,unknown--,unknown
213032,105,7,M. Agnello,공동(참여),Sezione INFN,0,,unknown--,unknown
213032,105,8,J. Adam,공동(참여),Czech Technical University,0,,unknown--,unknown
213032,105,9,I.Ahmed,공동(참여),COMSATS Institute of Information Technology,0,,unknown--,unknown
213032,105,10,I. Aimo,공동(참여),Politecnico di Torino,0,,unknown--,unknown
213032,105,11,Yvonne Pachmayer,공동(참여),Ruprecht - Karls - Univ. Heidelberg,0,,unknown--,unknown
213032,105,12,G.Aglieri Rinella,공동(참여),European organization for nuclear research,0,,unknown--,unknown
213032,105,13,D.Adanova,공동(참여),Academy of sciences of the czech republic,0,,unknown--,unknown
213032,105,14,D. Aleksandrov,공동(참여),Russian Research Centre Kurchatov Institute,0,,unknown--,unknown
213032,105,15,A. Akindinov,공동(참여),Institute for Theoretical and Experimental Physics,0,,unknown--,unknown
213032,105,16,조소연,공동(참여),인하대학교,0,,unknown--,unknown
213032,105,17,윤진희,공동(참여),인하대학교,0,,unknown--,unknown
213032,105,18,유인권,공동(참여),부산대학교,0,,unknown--,unknown
213032,105,19,박종한,공동(참여),인하대학교,0,,unknown--,unknown
213032,105,20,권지연,공동(참여),인하대학교,0,,unknown--,unknown
213032,105,21,Z.Ahammed,공동(참여),Variable Energy cyclotron centre,0,,unknown--,unknown
213032,105,22,권민정,공동(참여),인하대학교,0,Y,unknown--,unknown
213032,106,1,S. N. Alam,공동(제1),Variable Energy Cyclotron Centre,0,,unknown--,unknown
213032,106,2,서진주,공동(참여),인하대학교,0,,unknown--,unknown
213032,106,3,S.U.Ahn,공동(참여),Korea Institute of science and technology Information,0,,unknown--,unknown
213032,106,4,S. Aiola,공동(참여),Yale University,0,,unknown--,unknown
213032,106,5,Nirbhay Kummar Behera,공동(참여),인하대학교,0,,unknown--,unknown
213032,106,6,N. Agrawal,공동(참여),Indian Institute of Technology Bombay,0,,unknown--,unknown
213032,106,7,M. Agnello,공동(참여),Sezione INFN,0,,unknown--,unknown
213032,106,8,J. Adam,공동(참여),Czech Technical University,0,,unknown--,unknown
213032,106,9,I.Ahmed,공동(참여),COMSATS Institute of Information Technology,0,,unknown--,unknown
213032,106,10,I. Aimo,공동(참여),Politecnico di Torino,0,,unknown--,unknown
213032,106,11,G.Aglieri Rinella,공동(참여),European organization for nuclear research,0,,unknown--,unknown
213032,106,12,D.Adanova,공동(참여),Academy of sciences of the czech republic,0,,unknown--,unknown
213032,106,13,D. Aleksandrov,공동(참여),Russian Research Centre Kurchatov Institute,0,,unknown--,unknown
213032,106,14,A. Akindinov,공동(참여),Institute for Theoretical and Experimental Physics,0,,unknown--,unknown
213032,106,15,조소연,공동(참여),인하대학교,0,,unknown--,unknown
213032,106,16,윤진희,공동(참여),인하대학교,0,,unknown--,unknown
213032,106,17,유인권,공동(참여),부산대학교,0,,unknown--,unknown
213032,106,18,박종한,공동(참여),인하대학교,0,,unknown--,unknown
213032,106,19,권지연,공동(참여),인하대학교,0,,unknown--,unknown
213032,106,20,Z.Ahammed,공동(참여),Variable Energy cyclotron centre,0,,unknown--,unknown
213032,106,21,Yvonne Pachmayer,공동(참여),Ruprecht - Karls - Univ. Heidelberg,0,,unknown--,unknown
213032,106,22,권민정,공동(참여),인하대학교,0,Y,unknown--,unknown
213032,107,1,S. N. Alam,공동(제1),Variable Energy Cyclotron Centre,0,,unknown--,unknown
213032,107,2,서진주,공동(참여),인하대학교,0,,unknown--,unknown
213032,107,3,S.U.Ahn,공동(참여),Korea Institute of science and technology Information,0,,unknown--,unknown
213032,107,4,S. Aiola,공동(참여),Yale University,0,,unknown--,unknown
213032,107,5,Nirbhay Kummar Behera,공동(참여),인하대학교,0,,unknown--,unknown
213032,107,6,N. Agrawal,공동(참여),Indian Institute of Technology Bombay,0,,unknown--,unknown
213032,107,7,M. Agnello,공동(참여),Sezione INFN,0,,unknown--,unknown
213032,107,8,J. Adam,공동(참여),Czech Technical University,0,,unknown--,unknown
213032,107,9,I.Ahmed,공동(참여),COMSATS Institute of Information Technology,0,,unknown--,unknown
213032,107,10,I. Aimo,공동(참여),Politecnico di Torino,0,,unknown--,unknown
213032,107,11,G.Aglieri Rinella,공동(참여),European organization for nuclear research,0,,unknown--,unknown
213032,107,12,D.Adanova,공동(참여),Academy of sciences of the czech republic,0,,unknown--,unknown
213032,107,13,D. Aleksandrov,공동(참여),Russian Research Centre Kurchatov Institute,0,,unknown--,unknown
213032,107,14,A. Akindinov,공동(참여),Institute for Theoretical and Experimental Physics,0,,unknown--,unknown
213032,107,15,조소연,공동(참여),인하대학교,0,,unknown--,unknown
213032,107,16,윤진희,공동(참여),인하대학교,0,,unknown--,unknown
213032,107,17,유인권,공동(참여),부산대학교,0,,unknown--,unknown
213032,107,18,박종한,공동(참여),인하대학교,0,,unknown--,unknown
213032,107,19,권지연,공동(참여),인하대학교,0,,unknown--,unknown
213032,107,20,Z.Ahammed,공동(참여),Variable Energy cyclotron centre,0,,unknown--,unknown
213032,107,21,Yvonne Pachmayer,공동(참여),Ruprecht - Karls - Univ. Heidelberg,0,,unknown--,unknown
213032,107,22,권민정,공동(참여),인하대학교,0,Y,unknown--,unknown
213032,108,1,S. N. Alam,공동(제1),Variable Energy Cyclotron Centre,0,,unknown--,unknown
213032,108,2,서진주,공동(참여),인하대학교,0,,unknown--,unknown
213032,108,3,S.U.Ahn,공동(참여),Korea Institute of science and technology Information,0,,unknown--,unknown
213032,108,4,S. Aiola,공동(참여),Yale University,0,,unknown--,unknown
213032,108,5,Nirbhay Kummar Behera,공동(참여),인하대학교,0,,unknown--,unknown
213032,108,6,N. Agrawal,공동(참여),Indian Institute of Technology Bombay,0,,unknown--,unknown
213032,108,7,M. Agnello,공동(참여),Sezione INFN,0,,unknown--,unknown
213032,108,8,J. Adam,공동(참여),Czech Technical University,0,,unknown--,unknown
213032,108,9,I.Ahmed,공동(참여),COMSATS Institute of Information Technology,0,,unknown--,unknown
213032,108,10,I. Aimo,공동(참여),Politecnico di Torino,0,,unknown--,unknown
213032,108,11,G.Aglieri Rinella,공동(참여),European organization for nuclear research,0,,unknown--,unknown
213032,108,12,D.Adanova,공동(참여),Academy of sciences of the czech republic,0,,unknown--,unknown
213032,108,13,D. Aleksandrov,공동(참여),Russian Research Centre Kurchatov Institute,0,,unknown--,unknown
213032,108,14,A. Akindinov,공동(참여),Institute for Theoretical and Experimental Physics,0,,unknown--,unknown
213032,108,15,조소연,공동(참여),인하대학교,0,,unknown--,unknown
213032,108,16,윤진희,공동(참여),인하대학교,0,,unknown--,unknown
213032,108,17,유인권,공동(참여),부산대학교,0,,unknown--,unknown
213032,108,18,박종한,공동(참여),인하대학교,0,,unknown--,unknown
213032,108,19,권지연,공동(참여),인하대학교,0,,unknown--,unknown
213032,108,20,Z.Ahammed,공동(참여),Variable Energy cyclotron centre,0,,unknown--,unknown
213032,108,21,Yvonne Pachmayer,공동(참여),Ruprecht - Karls - Univ. Heidelberg,0,,unknown--,unknown
213032,108,22,권민정,공동(참여),인하대학교,0,Y,unknown--,unknown
213032,109,1,S. N. Alam,공동(제1),Variable Energy Cyclotron Centre,0,,unknown--,unknown
213032,109,2,서진주,공동(참여),인하대학교,0,,unknown--,unknown
213032,109,3,S.U.Ahn,공동(참여),Korea Institute of science and technology Information,0,,unknown--,unknown
213032,109,4,S. Aiola,공동(참여),Yale University,0,,unknown--,unknown
213032,109,5,Nirbhay Kummar Behera,공동(참여),인하대학교,0,,unknown--,unknown
213032,109,6,N. Agrawal,공동(참여),Indian Institute of Technology Bombay,0,,unknown--,unknown
213032,109,7,M. Agnello,공동(참여),Sezione INFN,0,,unknown--,unknown
213032,109,8,J. Adam,공동(참여),Czech Technical University,0,,unknown--,unknown
213032,109,9,I.Ahmed,공동(참여),COMSATS Institute of Information Technology,0,,unknown--,unknown
213032,109,10,I. Aimo,공동(참여),Politecnico di Torino,0,,unknown--,unknown
213032,109,11,G.Aglieri Rinella,공동(참여),European organization for nuclear research,0,,unknown--,unknown
213032,109,12,D.Adanova,공동(참여),Academy of sciences of the czech republic,0,,unknown--,unknown
