,Title,Link,cor_A,inst,Author,vol_num,paper_type,Journal
0,"다매체거동모델을 이용한 대도시 자동차 배출 Polycyclic Aromatic Hydrocarbons (PAHs) 거동 해석 및 영향평가
Fate Analysis and Impact Assessment for Vehicle Polycyclic Aromatic Hydrocarbons (PAHs) Emitted from Metropolitan City Using Multimedia Fugacity Model",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002372055,유창규 /Yoo ChangKyoo,: 한국화학공학회,"이가희 /Rhee Ga hee, 황보순호 /HwangBo Soonho",479-495,0,Korean Chemical Engineering Research(HWAHAK KONGHAK)
1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
14,"유료 지식콘텐츠 플랫폼 발전 양상의 한중 비교 - 뤄지쓰웨이-더따오와 퍼블리의 사례를 중심으로
A Comparative research on the development of Paid Knowledge Contents Platforms between Korea and China – Focused on case study of Luogic Thinking-Dedao and Publy -",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002455220,손재영 /Son Jae Young,: 한국만화애니메이션학회,손재영 /Son Jae Young,241-270,0,만화애니메이션연구
15,"온라인 디지털 캐릭터 경험이 오프라인 연관상품 구매의도에 미치는 영향에 관한 연구 -카카오프렌즈의 O4O(Online for Offline) 제품 포트폴리오를 중심으로
A Study of the Influence of Online Digital Character Experience on Offline Related Products Purchasing Intention -Focused on Kakao Friends O4O(Online for Offline) Product Portfolio",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002443079,손재영 /Son Jae Young,: 한국콘텐츠학회,손재영 /Son Jae Young,296-304,0,한국콘텐츠학회 논문지
16,"국내 스포츠관광 콘텐츠의 중국시장 진출에 대한 탐색적 연구 -KBO 리그의 중국시장 마케팅 타당성을 중심으로
An Exploratory Study of Korean Sports Games as Tourism Marketing Contents to China: Focused on KBO League’s Marketing Availability",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002416923,손재영 /Son Jae Young,: 사단법인 아시아문화학술원,손재영 /Son Jae Young,789-802,0,인문사회 21
