,사번,논문연번,Title,cor_A,inst,Author,vol_num,paper_type,Journal,Date,Affilation,val_title
807,202068,52,Vav1 inhibits RANKL-induced osteoclast differentiation and bone resorption,김채균 /Chae Kyun Kim,생화학분자생물학회,"장진선 /Jin Sun Jang, 강인순 /Insoon Kang, 차영남 /Cha， Young-Nam, 이장희 /ZANG HEE LEE, Mary C Dinauer, 김영준 /Young-June Kim",659-664,0,BMB Reports,2019.11,"장진선 /Jin Sun Jang[인하대학교], 강인순 /Insoon Kang[인하대학교], 차영남 /Cha， Young-Nam[인하대학교], 이장희 /ZANG HEE LEE[서울대학교], Mary C Dinauer[Washington University School of Medicine], 김영준 /Young-June Kim[Indiana University School of Medicine], 김채균 /Chae Kyun Kim[인하대학교]",valid
808,202068,53,0,0,0,0,0,0,0,0,0,unknown--
809,202068,54,0,0,0,0,0,0,0,0,0,unknown--
810,203007,136,0,0,0,0,0,0,0,0,0,unknown--
811,203007,137,0,0,0,0,0,0,0,0,0,unknown--
812,203007,140,0,0,0,0,0,0,0,0,0,unknown--
813,203007,141,0,0,0,0,0,0,0,0,0,unknown--
814,203007,142,0,0,0,0,0,0,0,0,0,unknown--
815,203007,144,0,0,0,0,0,0,0,0,0,unknown--
816,203007,145,블룸 필터와 최적화를 이용한 SSD-Insider 알고리즘의 탐지 성능 향상,이경희 /Kyunghee Lee,한국차세대컴퓨팅학회,"김정현 /KimJeongHyeon, 정창훈 /Changhun Jung, 양대헌 /DaeHun Nyang",7-19,0,한국차세대컴퓨팅학회 논문지,2019.1,"김정현 /KimJeongHyeon[인하대학교], 정창훈 /Changhun Jung[인하대학교], 양대헌 /DaeHun Nyang[인하대학교], 이경희 /Kyunghee Lee[수원대학교]",valid
817,203007,146,월 쿠쿠: 해시 함수 분류를 이용한 메모리 접근 감소 방법,이경희 /Kyunghee Lee,한국정보처리학회,"문성광 /MOON SEONGKWANG, 민대홍 /Dae-hong Min, 장룡호 /Rhongho Jang, 정창훈 /Changhun Jung, 양대헌 /DaeHun Nyang",127-138,0,정보처리학회논문지. 컴퓨터 및 통신시스템,2019.06,"문성광 /MOON SEONGKWANG[인하대학교], 민대홍 /Dae-hong Min[인하대학교 컴퓨터공학과], 장룡호 /Rhongho Jang[인하대학교], 정창훈 /Changhun Jung[인하대학교], 양대헌 /DaeHun Nyang[인하대학교], 이경희 /Kyunghee Lee[수원대학교]",valid
818,203008,56,조선소 블록 정도관리를 위한 경량화 측정 장비 및 증강현실 기반의 스마트 정도관리 시스템 개발,이경호 /Kyungho Lee,한국전산구조공학회,"남병욱 /NAM BYEONG WOOK, 이원혁, 이재덕, 황호진 /Ho-Jin Hwang",65-74,0,한국전산구조공학회논문집,2019.02,"남병욱 /NAM BYEONG WOOK[인하대학교], 이경호 /Kyungho Lee[인하대학교], 이원혁[인하대학교 조선해양공학부], 이재덕[(주)강남 조선사업부], 황호진 /Ho-Jin Hwang[한국해양과학기술원 선박해양플랜트연구소]",valid
819,203008,57,0,0,0,0,0,0,0,0,0,unknown--
820,203008,58,증강현실 기반의 O&M 환경 개선을 위한 배관 모델 정합에 관한 연구,이경호 /Kyungho Lee,한국전산구조공학회,"이원혁, 이재준 /LEE JAE JOON, 남병욱 /NAM BYEONG WOOK",191-198,0,한국전산구조공학회논문집,2019.06,"이원혁[인하대학교 조선해양공학과], 이경호 /Kyungho Lee[인하대학교], 이재준 /LEE JAE JOON[인하대학교], 남병욱 /NAM BYEONG WOOK[인하대학교]",valid
821,203008,59,증강현실에서의 현실감 있는 가상 모델 가시화를 위한 Texture의 생성에 관한 비교 연구,이경호 /Kyungho Lee,한국CDE학회,"김민지 /Minji Kim, 강현재 /Hyeonjae Kang",169-179,0,한국CDE학회 논문집,2019.06,"김민지 /Minji Kim[인하대학교], 이경호 /Kyungho Lee[인하대학교], 강현재 /Hyeonjae Kang[인하대학교]",valid
