,Unnamed: 0,사번,논문연번,Title,cor_A,inst,Author,vol_num,paper_type,Journal,Date,Affilation,val_title
2193,2193,215033,49,Thiol-based chemistry as versatile routes for the effective functionalization of cellulose nanofibers,"Kim M(corresponding author), Lee H(corresponding author), Paeng K(corresponding author)","ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","An Sol, Jeon Bokyoung, Bae Jong Hyuk, Kim Ick Soo, Paeng Keewook, Kim Myungwoong, Lee Hoik",115259,Article,CARBOHYDRATE POLYMERS,DEC 15 2019,"An Sol[Inha Univ], Jeon Bokyoung[Inha Univ], Kim Ick Soo[Shinshu Univ], Paeng Keewook[Sungkyunkwan Univ], Kim Myungwoong[Inha Univ], Lee Hoik[Korea Inst Ind Technol]",valid
2194,2194,215033,50,Perovskite Pattern Formation by Chemical Vapor Deposition Using Photolithographically Defined Templates,Shin N(corresponding author),"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Kim Geemin, An Sol, Hyeong Seok-Ki, Lee Seoung-Ki, Kim Myungwoong, Shin Naechul",8212-8221,Article,CHEMISTRY OF MATERIALS,OCT 8 2019,"Kim Geemin[Inha Univ], An Sol[Inha Univ], Hyeong Seok-Ki[KIST], Lee Seoung-Ki[KIST], Kim Myungwoong[Inha Univ], Shin Naechul[Inha Univ]",valid
2195,2195,215033,51,Molecular Modeling of EUV Photoresist Revealing the Effect of Chain Conformation on Line-Edge Roughness Formation,"Hur SM(corresponding author), Oh HK(corresponding author)","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Park Juhae, Lee Sung-Gyu, Vesters Yannick, Severi Joren, Kim Myungwoong, De Simone Danilo, Oh Hye-Keun, Hur Su-Mi",1923,Article,POLYMERS,DEC 2019,"Park Juhae[Chonnam Natl Univ], Lee Sung-Gyu[Hanyang Univ], Kim Myungwoong[Inha Univ], De Simone Danilo[IMEC], Oh Hye-Keun[Hanyang Univ]",valid
2196,2196,215033,54,0,0,0,0,0,0,0,0,0,unknown--
2197,2197,215035,12,0,0,0,0,0,0,0,0,0,unknown--
2198,2198,215035,13,0,0,0,0,0,0,0,0,0,unknown--
2199,2199,215036,21,0,0,0,0,0,0,0,0,0,unknown--
2200,2200,215036,22,0,0,0,0,0,0,0,0,0,unknown--
2201,2201,215036,23,0,0,0,0,0,0,0,0,0,unknown--
2202,2202,215037,26,"Building corporate reputation, overcoming consumer skepticism, and establishing trust: choosing the right message types and social causes in the restaurant industry",Kim SB(corresponding author),"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Kim Dae-Young, Kim Sung-Bum, Kim Kathleen Jeehyae",363-388,Article,SERVICE BUSINESS,JUN 2019,"Kim Dae-Young[Univ Missouri], Kim Sung-Bum[Inha Univ], Kim Kathleen Jeehyae[Univ Missouri]",valid
2203,2203,215037,27,0,0,0,0,0,0,0,0,0,unknown--
2204,2204,215037,28,0,0,0,0,0,0,0,0,0,unknown--
2205,2205,215038,11,Health and climate impacts of future United States land freight modelled with global-to-urban models,Bond TC(corresponding author),"NATURE PUBLISHING GROUP, MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Liu Liang, Hwang Taesung, Lee Sungwon, Ouyang Yanfeng, Lee Bumsoo, Smith Steven J., Tessum Christopher W., Marshall Julian D., Yan Fang, Daenzer Kathryn",105-112,Article,NATURE SUSTAINABILITY,FEB 2019,"Liu Liang[Univ Illinois], Ouyang Yanfeng[Univ Illinois], Lee Bumsoo[Univ Illinois], Tessum Christopher W.[Univ Washington], Marshall Julian D.[Univ Washington], Yan Fang[Argonne Natl Lab], Daenzer Kathryn[Penn State Univ]",valid
2206,2206,215038,12,0,0,0,0,0,0,0,0,0,unknown--
2207,2207,215038,13,0,0,0,0,0,0,0,0,0,unknown--
2208,2208,215039,34,0,0,0,0,0,0,0,0,0,unknown--
2209,2209,215039,35,0,0,0,0,0,0,0,0,0,unknown--
2210,2210,215039,36,0,0,0,0,0,0,0,0,0,unknown--
2211,2211,215042,14,0,0,0,0,0,0,0,0,0,unknown--
2212,2212,215042,15,0,0,0,0,0,0,0,0,0,unknown--
2213,2213,215042,16,0,0,0,0,0,0,0,0,0,unknown--
2214,2214,215042,17,0,0,0,0,0,0,0,0,0,unknown--
2215,2215,215042,18,0,0,0,0,0,0,0,0,0,unknown--
2216,2216,215042,19,0,0,0,0,0,0,0,0,0,unknown--
2217,2217,215043,28,0,0,0,0,0,0,0,0,0,unknown--
2218,2218,215043,29,0,0,0,0,0,0,0,0,0,unknown--
2219,2219,215043,30,0,0,0,0,0,0,0,0,0,unknown--
2220,2220,215043,31,0,0,0,0,0,0,0,0,0,unknown--
2221,2221,215043,32,0,0,0,0,0,0,0,0,0,unknown--
2222,2222,215043,33,0,0,0,0,0,0,0,0,0,unknown--
2223,2223,215043,34,0,0,0,0,0,0,0,0,0,unknown--
2224,2224,215198,50,Stacked double-walled carbon nanotube sheet electrodes for electrochemically harvesting thermal energy,"Kang TJ(corresponding author), Yang SJ(corresponding author)","PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Lee Ju Hwan, Jung Yeonsu, Kim Ju Hyeon, Yang Seung Jae, Kang Tae June",559-565,Article,CARBON,JUN 2019,"Lee Ju Hwan[Inha Univ], Jung Yeonsu[Korea Inst Mat Sci], Kim Ju Hyeon[Inha Univ], Yang Seung Jae[Inha Univ], Kang Tae June[Inha Univ]",valid
2225,2225,215198,51,Cross-linking of cellulose nanofiber films with glutaraldehyde for improved mechanical properties,"Kang TJ(corresponding author), Kim J(corresponding author)","ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Jeon Jei Gyeong, Kim Hyun Chan, Palem Ramasubba Reddy, Kim Jaehwan, Kang Tae June",99-102,Article,MATERIALS LETTERS,SEP 1 2019,"Jeon Jei Gyeong[Inha Univ], Kim Hyun Chan[Inha Univ], Palem Ramasubba Reddy[Inha Univ], Kim Jaehwan[Inha Univ], Kang Tae June[Inha Univ]",valid
2226,2226,215198,52,Iron (II/III) perchlorate electrolytes for electrochemically harvesting low-grade thermal energy,Kang TJ(corresponding author),"NATURE PUBLISHING GROUP, MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Kim Ju Hyeon, Lee Ju Hwan, Palem Ramasubba Reddy, Suh Min-Soo, Lee Hong H., Kang Tae June",8706,Article,SCIENTIFIC REPORTS,JUN 18 2019,"Kim Ju Hyeon[Inha Univ], Lee Ju Hwan[Inha Univ], Palem Ramasubba Reddy[Inha Univ], Suh Min-Soo[Korea Inst Energy Res], Lee Hong H.[Seoul Natl Univ], Kang Tae June[Inha Univ]",valid
2227,2227,215198,53,0,0,0,0,0,0,0,0,0,unknown--
2228,2228,215198,54,Diffusion and Current Generation in Porous Electrodes for Thermo-electrochemical Cells,Kang TJ(corresponding author),"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Kim Ju Hyeon, Kang Tae June",28894-28899,Article,ACS APPLIED MATERIALS & INTERFACES,AUG 14 2019,"Kim Ju Hyeon[Inha Univ], Kang Tae June[Inha Univ]",valid
2229,2229,215201,33,Harnessing the bilinear nonlinearity of a 3D printed biomimetic diaphragm for acoustic sensor applications,Kim GW(corresponding author),"ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD, 24-28 OVAL RD, LONDON NW1 7DX, ENGLAND","Yoon Jong-Yun, Kim Gi-Woo",710-724,Article,MECHANICAL SYSTEMS AND SIGNAL PROCESSING,FEB 1 2019,"Yoon Jong-Yun[Incheon Natl Univ], Kim Gi-Woo[Inha Univ]",valid
2230,2230,215201,39,Road roughness estimation based on discrete Kalman filter with unknown input,Kim GW(corresponding author),"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND","Kang Sun-Woo, Kim Jung-Sik, Kim Gi-Woo",1530-1544,Article,VEHICLE SYSTEM DYNAMICS,OCT 3 2019,"Kang Sun-Woo[Inha Univ], Kim Gi-Woo[Inha Univ]",valid
2231,2231,215201,44,The V-shaped band-stop vibration isolator inspired by middle ear,Kang J(corresponding author),"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Kim Gi Woo, Kang Jaeyoung",162-168,Article,APPLIED ACOUSTICS,JUL 2019,"Kim Gi Woo[INHA Univ], Kang Jaeyoung[INHA Univ]",valid
2232,2232,215201,45,Photo-Rheological Fluid-Based Colorimetric Ultraviolet Light Intensity Sensor,Kim GW(corresponding author),"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Min Kyung-Pyo, Kim Gi-Woo",1128,Article,SENSORS,MAR 1 2019,"Min Kyung-Pyo[Inha Univ], Kim Gi-Woo[Inha Univ]",valid
2233,2233,215201,46,0,0,0,0,0,0,0,0,0,unknown--
2234,2234,215201,47,0,0,0,0,0,0,0,0,0,unknown--
2235,2235,215201,48,Series Ni-Ti shape memory alloy wires with different martensitic-austenitic phase transformation temperatures as an actuator for input shaping control,Kim GW(corresponding author),"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Jung Gwang-Yong, Choi Seung-Bok, Kim Gi-Woo",77001,Article,SMART MATERIALS AND STRUCTURES,JUL 2019,"Jung Gwang-Yong[Inha Univ], Choi Seung-Bok[Inha Univ], Kim Gi-Woo[Inha Univ]",valid
2236,2236,215201,49,A G-Fresnel Optical Device and Image Processing Based Miniature Spectrometer for Mechanoluminescence Sensor Applications,Kim GW(corresponding author),"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Min Kyung-Pyo, Kim Jaehwan, Song Kyo D., Kim Gi-Woo",3528,Article,SENSORS,AUG 20 2019,"Min Kyung-Pyo[Inha Univ], Kim Jaehwan[Inha Univ], Kim Gi-Woo[Inha Univ]",valid
2237,2237,215201,50,3D-Printed Soft Structure of Polyurethane and Magnetorheological Fluid: A Proof-of-Concept Investigation of its Stiffness Tunability,Choi SB(corresponding author),"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Hong Seong-Woo, Yoon Ji-Young, Kim Seong-Hwan, Lee Sun-Kon, Kim Yong-Rae, Park Yu-Jin, Kim Gi-Woo, Choi Seung-Bok",655,Article,MICROMACHINES,OCT 2019,"Hong Seong-Woo[Inha Univ], Yoon Ji-Young[Inha Univ], Kim Seong-Hwan[Inha Univ], Lee Sun-Kon[Inha Univ], Kim Yong-Rae[Inha Univ], Park Yu-Jin[Inha Univ], Kim Gi-Woo[Inha Univ], Choi Seung-Bok[Inha Univ]",valid
2238,2238,215201,51,Dual Optical Signal-based Intraocular Pressure-sensing Principle Using Pressure-sensitive Mechanoluminescent ZnS:Cu/PDMS Soft Composite,Kim GW(corresponding author),"NATURE PUBLISHING GROUP, MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Kim Yooil, Roy Sunanda, Jung Gwang-Yong, Oh Jung-Sik, Kim Gi-Woo",15215,Article,SCIENTIFIC REPORTS,OCT 23 2019,"Kim Yooil[Inha Univ], Roy Sunanda[Inha Univ], Jung Gwang-Yong[Inha Univ], Oh Jung-Sik[Inha Univ], Kim Gi-Woo[Inha Univ]",valid
2239,2239,215203,32,Introduction of primary chemical bonding in lignin-based PP composites for mechanical reinforcement via reactive extrusion,Wie JJ(corresponding author),"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Gil Bo Min, Song Seo Won, Lee Jong Hyeok, Jeon Jisoo, Lee Kwang Hee, Wie Jeong Jae",510-515,Article,COMPOSITES PART B-ENGINEERING,MAY 15 2019,"Gil Bo Min[Inha Univ], Song Seo Won[Inha Univ], Lee Jong Hyeok[Inha Univ], Jeon Jisoo[Inha Univ], Lee Kwang Hee[Inha Univ]",valid
2240,2240,215203,34,Three-dimensional micropatterning of semiconducting polymers via capillary force-assisted evaporative self-assembly,Wie JJ(corresponding author),"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Shin Jae In, Cho Su Jung, Jeon Jisoo, Lee Kwang Hee, Wie Jeong Jae",3854-3863,Article,SOFT MATTER,MAY 21 2019,"Shin Jae In[Inha Univ], Cho Su Jung[Inha Univ], Jeon Jisoo[Inha Univ], Lee Kwang Hee[Inha Univ]",valid
2241,2241,215203,35,Naturally Derived Melanin Nanoparticle Composites with High Electrical Conductivity and Biodegradability,Shim BS(corresponding author),"WILEY-V C H VERLAG GMBH, POSTFACH 101161, 69451 WEINHEIM, GERMANY","Eom Taesik, Jeon Jisoo, Lee Seunghyeon, Woo Kyungbae, Heo Jae Eun, Martin David C., Wie Jeong Jae, Shim Bong Sup",1900166,Article,PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION,OCT 2019,"Eom Taesik[Inha Univ], Jeon Jisoo[Inha Univ], Lee Seunghyeon[Inha Univ], Woo Kyungbae[Inha Univ], Heo Jae Eun[Inha Univ], Martin David C.[Univ Delaware], Wie Jeong Jae[Inha Univ], Shim Bong Sup[Inha Univ]",valid
2242,2242,215203,36,Contactless Manipulation of Soft Robots,Wie JJ(corresponding author),"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Kim Jae Gwang, Park Jeong Eun, Won Sukyoung, Jeon Jisoo, Wie Jeong Jae",3065,Review,MATERIALS,OCT 2019,"Kim Jae Gwang[Inha Univ], Park Jeong Eun[Inha Univ], Won Sukyoung[Inha Univ], Jeon Jisoo[Inha Univ], Wie Jeong Jae[Inha Univ]",valid
2243,2243,215203,38,Rational molecular design of polymeric materials toward efficient triboelectric energy harvesting,"Wie JJ(corresponding author), Lee M(corresponding author), Lee YS(corresponding author)","ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Lee Jong Hyeok, Kim Kyung Hoon, Choi Moonkang, Jeon Jisoo, Yoon Hyeok Jun, Choi Jinhyeok, Lee Young-Seak, Lee Minbaek, Wie Jeong Jae",104158,Article,NANO ENERGY,DEC 2019,"Lee Jong Hyeok[Inha Univ], Kim Kyung Hoon[Chungnam Natl Univ], Choi Moonkang[Inha Univ], Jeon Jisoo[Inha Univ], Yoon Hyeok Jun[Inha Univ], Choi Jinhyeok[Inha Univ], Lee Young-Seak[Chungnam Natl Univ]",valid
2244,2244,215203,39,On-demand orbital maneuver of multiple soft robots via hierarchical magnetomotility,Wie JJ(corresponding author),"NATURE PUBLISHING GROUP, MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Won Sukyoung, Kim Sanha, Park Jeong Eun, Jeon Jisoo, Wie Jeong Jae",4751,Article,NATURE COMMUNICATIONS,OCT 18 2019,"Won Sukyoung[Inha Univ], Kim Sanha[Korea Adv Inst Sci & Technol], Park Jeong Eun[Inha Univ], Jeon Jisoo[Inha Univ]",valid
2245,2245,215203,40,Magnetomotility of untethered helical soft robots,Wie JJ(corresponding author),"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Park Jeong Eun, Jeon Jisoo, Cho Jae Han, Won Sukyoung, Jin Hyoung-Joon, Lee Kwang Hee, Wie Jeong Jae",11272-11280,Article,RSC ADVANCES,2019,"Park Jeong Eun[Inha Univ], Jeon Jisoo[Inha Univ], Cho Jae Han[Inha Univ], Won Sukyoung[Inha Univ], Lee Kwang Hee[Inha Univ]",valid
2246,2246,215204,30,Exploring factors which motivate older consumers' self-service technologies (SSTs) adoption,Lee HJ(corresponding author),"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND","Lee Hyun-Joo, Lyu Jewon",218-239,Article,INTERNATIONAL REVIEW OF RETAIL DISTRIBUTION AND CONSUMER RESEARCH,2019,"Lee Hyun-Joo[Inha Univ], Lyu Jewon[Univ Georgia]",valid
2247,2247,215204,31,0,0,0,0,0,0,0,0,0,unknown--
2248,2248,215204,32,0,0,0,0,0,0,0,0,0,unknown--
2249,2249,215205,70,"Versatile reorganization of metal-polyphenol coordination on CNTs for dispersion, assembly, and transformation","Park CR(corresponding author), Yang SJ(corresponding author)","PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Kim Jae Ho, Oh Jun Young, Shin Ye Eun, Jeong Yo Chan, Kim Taehoon, Jung Yeonsu, Byun Jin Seul, Sung Sae Jin, Park Chong Rae, Yang Seung Jae",402-409,Article,CARBON,APR 2019,"Kim Jae Ho[Seoul Natl Univ], Shin Ye Eun[Inha Univ], Jeong Yo Chan[Seoul Natl Univ], Kim Taehoon[KIMS], Jung Yeonsu[Seoul Natl Univ], Byun Jin Seul[Inha Univ], Sung Sae Jin[Seoul Natl Univ], Park Chong Rae[Seoul Natl Univ], Yang Seung Jae[Inha Univ]",valid
2250,2250,215205,71,Function-regeneration of non-porous hydrolyzed-MOF-derived materials,"Park CR(corresponding author), Yang SJ(corresponding author)","TSINGHUA UNIV PRESS, B605D, XUE YAN BUILDING, BEIJING, 100084, PEOPLES R CHINA","Jeong Yo Chan, Seo Jin Weon, Kim Jae Ho, Nam Seunghoon, Shin Min Chang, Cho Young Shik, Byeon Jin Syul, Park Chong Rae, Yang Seung Jae",1921-1930,Article,NANO RESEARCH,AUG 2019,"Seo Jin Weon[Inha Univ], Nam Seunghoon[Andong Natl Univ], Shin Min Chang[Inha Univ], Byeon Jin Syul[Inha Univ], Yang Seung Jae[Inha Univ]",valid
2251,2251,215205,72,Stacked double-walled carbon nanotube sheet electrodes for electrochemically harvesting thermal energy,"Kang TJ(corresponding author), Yang SJ(corresponding author)","PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Lee Ju Hwan, Jung Yeonsu, Kim Ju Hyeon, Yang Seung Jae, Kang Tae June",559-565,Article,CARBON,JUN 2019,"Lee Ju Hwan[Inha Univ], Jung Yeonsu[Korea Inst Mat Sci], Kim Ju Hyeon[Inha Univ], Yang Seung Jae[Inha Univ], Kang Tae June[Inha Univ]",valid
2252,2252,215205,73,Enhanced gas barrier property of stacking-controlled reduced graphene oxide films for encapsulation of polymer solar cells,Park CR(corresponding author),"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Sung Sae Jin, Park Jisoo, Cho Young Shik, Gihm Se Hoon, Yang Seung Jae, Park Chong Rae",275-283,Article,CARBON,SEP 2019,"Sung Sae Jin[Seoul Natl Univ], Park Jisoo[Seoul Natl Univ], Cho Young Shik[Seoul Natl Univ], Yang Seung Jae[Inha Univ], Park Chong Rae[Seoul Natl Univ]",valid
2253,2253,215205,74,Demonstration of the nanosize effect of carbon nanomaterials on the dehydrogenation temperature of ammonia borane,Park CR(corresponding author),"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","So Soon Hyeong, Jang Jun Ho, Sung Sae Jin, Yang Seung Jae, Nam Ki Tae, Park Chong Rae",4697-4703,Article,NANOSCALE ADVANCES,DEC 1 2019,"So Soon Hyeong[Seoul Natl Univ], Jang Jun Ho[Seoul Natl Univ], Sung Sae Jin[Seoul Natl Univ], Yang Seung Jae[Inha Univ], Nam Ki Tae[Seoul Natl Univ], Park Chong Rae[Seoul Natl Univ]",valid
2254,2254,215205,75,Revisiting the Role of Graphene Quantum Dots in Ternary Organic Solar Cells: Insights into the Nanostructure Reconstruction and Effective Forster Resonance Energy Transfer,Park CR(corresponding author),"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Sung Sae Jin, Kim Jae Ho, Gihm Se Hoon, Park Jisoo, Cho Young Shik, Yang Seung Jae, Park Chong Rae",8826-8835,Article,ACS APPLIED ENERGY MATERIALS,DEC 2019,"Sung Sae Jin[Seoul Natl Univ], Kim Jae Ho[Seoul Natl Univ], Park Jisoo[Seoul Natl Univ], Cho Young Shik[Seoul Natl Univ], Yang Seung Jae[Inha Univ], Park Chong Rae[Seoul Natl Univ]",valid
2255,2255,215206,14,Microstructural and Mechanical Characteristics of A356 Alloys as a Function of Mn Content and Cast Thickness,Hyun SK(corresponding author),"AMER SCIENTIFIC PUBLISHERS, 26650 THE OLD RD, STE 208, VALENCIA, CA 91381-0751 USA","Yu Joon Hwi, Kim Sang Wook, Son Hyun Woo, Kim Yoon Jun, Shin Young Chul, Lim Seong Sik, Choi Ho Joon, Kim Young Sik, Shin Kyoung Duck, Han Keon Ki",1704-1708,Article,JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY,MAR 2019,"Yu Joon Hwi[Inha Univ], Kim Sang Wook[Inha Univ], Son Hyun Woo[Inha Univ], Kim Yoon Jun[Inha Univ], Shin Young Chul[Korea Inst Ind Technol], Lim Seong Sik[Korea Inst Ind Technol], Choi Ho Joon[Korea Inst Ind Technol]",valid
2256,2256,215206,15,Atom-Probe Tomographic and Electron Microscopic Analyses of a High Strength 7075-T4 Aluminum Alloy,Kim YJ(corresponding author),"AMER SCIENTIFIC PUBLISHERS, 26650 THE OLD RD, STE 208, VALENCIA, CA 91381-0751 USA","Gong So-Hyun, Lee Ji-Young, Kim Yoon-Jun",4182-4187,Article,JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY,JUL 2019,"Gong So-Hyun[Inha Univ], Lee Ji-Young[Korea Inst Sci & Technol], Kim Yoon-Jun[Inha Univ]",valid
2257,2257,215206,16,0,0,0,0,0,0,0,0,0,unknown--
2258,2258,215208,14,Analysis of ground transmitter interference range for GPS L1 signals in the ground test-bed environment of a navigation satellite system,Won JH(corresponding author),"INST ENGINEERING TECHNOLOGY-IET, MICHAEL FARADAY HOUSE SIX HILLS WAY STEVENAGE, HERTFORD SG1 2AY, ENGLAND","Kim Hyeong-Pil, Won Jong-Hoon",402-409,Article,IET RADAR SONAR AND NAVIGATION,MAR 2019,"Kim Hyeong-Pil[Inha Univ], Won Jong-Hoon[Inha Univ]",valid
2259,2259,215208,15,0,0,0,0,0,0,0,0,0,unknown--
2260,2260,215208,16,0,0,0,0,0,0,0,0,0,unknown--
2261,2261,215208,17,0,0,0,0,0,0,0,0,0,unknown--
2262,2262,215208,18,0,0,0,0,0,0,0,0,0,unknown--
2263,2263,215208,19,0,0,0,0,0,0,0,0,0,unknown--
2264,2264,215209,11,Optical-acoustic hybrid network toward real-time video streaming for mobile underwater sensors,"Lee U(corresponding author), Noh Y(corresponding author)","ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Han Seongwon, Noh Youngtae, Lee Uichin, Gerla Mario",1-7,Article,AD HOC NETWORKS,FEB 2019,"Han Seongwon[Samsung Res], Noh Youngtae[Inha Univ], Lee Uichin[Korea Adv Inst Sci & Technol], Gerla Mario[Univ Calif Los Angeles]",valid
2265,2265,215209,12,"Intelligent positive computing with mobile, wearable, and IoT devices: Literature review and research directions","Han K(corresponding author), Hong H(corresponding author), Lee U(corresponding author)","ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Lee Uichin, Han Kyungsik, Cho Hyunsung, Chung Kyong-Mee, Hong Hwajung, Lee Sung-Ju, Noh Youngtae, Park Sooyoung, Carroll John M.",8-24,Review,AD HOC NETWORKS,FEB 2019,"Han Kyungsik[Ajou Univ], Cho Hyunsung[Korea Adv Inst Sci & Technol], Chung Kyong-Mee[Yeonsei Univ], Hong Hwajung[Seoul Natl Univ], Lee Sung-Ju[Korea Adv Inst Sci & Technol], Noh Youngtae[Inha Univ], Carroll John M.[Penn State Univ]",valid
2266,2266,215209,15,An Overview of Next-Generation Underwater Target Detection and Tracking: An integrated Underwater Architecture,"Ghafoor H(corresponding author), Noh Y(corresponding author)","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Ghafoor Huma, Noh Youngtae",98841-98853,Article,IEEE ACCESS,2019,"Ghafoor Huma[Natl Univ Sci & Technol], Noh Youngtae[Inha Univ]",valid
2267,2267,215210,62,Submesoscale eddies in Peter the Great Bay of the Japan/East Sea in winter,Fayman P(corresponding author),"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Fayman Pavel, Ostrovskii Alexander, Lobanov Vyacheslav, Park Jae-Hun, Park Young-Gyu, Sergeev Aleksandr",443-462,Article,OCEAN DYNAMICS,APR 2019,"Ostrovskii Alexander[Russian Acad Sci], Lobanov Vyacheslav[Russian Acad Sci], Park Jae-Hun[Inha Univ], Park Young-Gyu[Korea Inst Ocean Sci & Technol], Sergeev Aleksandr[Russian Acad Sci]",valid
2268,2268,215210,63,An observation of primary production enhanced by coastal upwelling in the southwest East/Japan Sea,Hahm D(corresponding author),"ELSEVIER SCIENCE BV, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","Hahm Doshik, Rhee Tae Siek, Kim Hyun-Cheol, Jang Chan Joo, Kim Yong Sun, Park Jae-Hun",30-37,Article,JOURNAL OF MARINE SYSTEMS,JUL 2019,"Hahm Doshik[Pusan Natl Univ], Rhee Tae Siek[Korea Polar Res Inst], Kim Hyun-Cheol[Korea Polar Res Inst], Jang Chan Joo[Korea Inst Ocean Sci & Technol], Kim Yong Sun[Korea Inst Ocean Sci & Technol], Park Jae-Hun[Inha Univ]",valid
2269,2269,215210,64,Latitudinal Structure of Solitons in the South China Sea,Ramp SR(corresponding author),"AMER METEOROLOGICAL SOC, 45 BEACON ST, BOSTON, MA 02108-3693 USA","Ramp Steven R., Park J. -H., Yang Yiing Jang, Bahr Frederick L., Jeon Chanhyung",1747-1767,Article,JOURNAL OF PHYSICAL OCEANOGRAPHY,JUL 2019,"Park J. -H.[Inha Univ], Yang Yiing Jang[Natl Taiwan Univ], Bahr Frederick L.[Monterey Bay Aquarium Res Inst], Jeon Chanhyung[Inha Univ]",valid
2270,2270,215210,65,Poleward-propagating near-inertial waves enabled by the western boundary current,Park JH(corresponding author),"NATURE PUBLISHING GROUP, MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Jeon Chanhyung, Park Jae-Hun, Nakamura Hirohiko, Nishina Ayako, Zhu Xiao-Hua, Kim Dong Guk, Min Hong Sik, Kang Sok Kuh, Na Hanna, Hirose Naoki",9955,Article,SCIENTIFIC REPORTS,JUL 9 2019,"Jeon Chanhyung[Inha Univ], Park Jae-Hun[Inha Univ], Nakamura Hirohiko[Kagoshima Univ], Nishina Ayako[Kagoshima Univ], Na Hanna[Seoul Natl Univ], Hirose Naoki[Kyushu Univ]",valid
